为深入贯彻落实市委、市政府与格力电器股份有限公司全面战略合作要求，提升我县智能制造装备水平和木业转型升级，近日，县委副书记、县长徐立峰带队到珠海格力电器股份有限公司深入对接，开展招商考察活动。市投资促进服务中心党组书记、主任刘春晨...	珠海格力电器股份有限公司investRecordData_logoWord	格力电器	格力电器股份有限公司深入对接, 开展招商考察活动。市投资促进服务中
他介绍,多氟多新能源科技有限公司(下称“多氟多新能源”)成立于2010年,主营汽车用动力锂离子电池、储能电池等,是奇瑞、东风、长城等中高端汽车制造厂的配套供应商,目前主要为奇瑞“小蚂蚁”提供软包电池产品。2015年到2018年,多氟多装机量...	多氟多新能源科技有限公司logoWord	多氟多	多氟多新能源科技有限公司(下称多氟多新能源) 成立于2010年, 主营
卢   明 国网河南省电力公司电力科学研究院设备状态评价中心专责 李武成 河南送变电建设有限公司输电第三施工分公司经理、党支部副书记 国家电网有限公司先进集体 国网河南省电力公司郑州供电公司 国网河南省电力公司洛阳供电公司 国网河...	国网河南省电力公司holdsData_logoWord	国网河南	国网河南省电力公司郑州供电公司, 国网河南省电力公司洛阳供电公司,
郄英才会见东风汽车有限公司副总裁、东风日产乘用车公司副总经理...	东风汽车有限公司investRecordData_logoWord	东风汽车	汽车有限公司副总裁, 东风日产乘用车公司副总经理. . . 😎
郑州宇通客车股份有限公司配股申请文件配股说明书声明本公司全体董事、监事、...金融危机的影响下,全球汽车消费市场大幅下滑,我国大中型客车市场销售增速 ...厦门、苏州、唐山、广州 7个试点城市进行公共服务领域节能与新能源汽车示范 ...	郑州宇通客车股份有限公司directorsData_title	董事	监事, . . . 金融危机的影响下, 全球汽车消费市场大幅下滑, 我国大中
根据国家电投集团东方新能源股份有限公司(以下简称“公司”)第六届董事会第二十二次会议决议,本公司将于2019年12月25日以现场结合网络投票方式召开2019年第四次临时股东大会,并已于2019年12月9日在《证券时报》、《中国证券报》、巨潮...	国家电投集团东方新能源股份有限公司logoWord	国家电投	国家电投集团东方新能源股份有限公司(以下简称公司😎
此额度在湖南科力远新能源股份有限公司(以下简称:“公司”或“股份公司”) 向中国建设银行湖南省分行申请60,000万元综合授信额度以内,其中,湖南科霸 汽车动力电池有限责任公司获授8,000万元,由股份公司提供担保,科霸公司以此 ...	湖南科力远新能源股份有限公司investRecordData_logoWord	科力远	科霸公司以此, . . . 😎
益阳高新区工委书记汪军，益阳高新区工委副书记、管委会主任周朗，湖南科力远新能源股份有限公司董事长钟发平，科力远高技术集团有限公司执行总裁张聚东出席签约仪式。此次签约的项目总投资达15亿元，选址为益阳高新区东部产业园鱼形山路以南...	湖南科力远新能源股份有限公司legalPerson	钟发平	钟发平, 科力远高技术集团有限公司执行总裁张聚东出席签约仪式。此次
珠海格力绿色再生资源有限公司由珠海格力电器股份有限公司百分百持股,董明珠间接持股0.74%。 值得关注的是,这并不是格力第一次投资成立再生资源公司,早在2010年8月26日,格力就成立了郑州格力绿色再生资源有限公司,法定代表人也是庄培,注册...	珠海格力电器股份有限公司holdsData_logoWord	格力电器	格力电器股份有限公司百分百持股, 董明珠间接持股0.74% 。, 值得关
记者进入环境气候模拟实验室中亲身体验格力空调在超低温状态下正常运行。(国新网 李昭 摄) 格力严把核心零部件质量关,图为大型零部件检测。(图片由珠海格力电器股份有限公司提供) 格力精密模具现服务于家电模具、马达铁芯、热交换器、汽车...	珠海格力电器股份有限公司logoWord	格力电器	格力电器股份有限公司提供) , 格力精密模具现服务于家电模具, 马达铁
2018年11月7日,江苏振江新能源装备股份有限公司(以下简称“公司”)与切斯特技术公司、JAMES MAOZHONG GU (顾茂众)、CHUNZHE LONG(龙纯喆)、上海底特精密紧固件股份有限公司(以下简称“上海底特”)签署了《江苏振江新能源装备股份有限公...	江苏振江新能源装备股份有限公司investRecordData_entName	上海底特精密紧固件股份有限公司	江苏振江新能源装备股份有限公司(以下简称公司) 与切斯特技术公
7月6日,清洁能源供热供冷技术与产业交流会在青岛召开,青岛科创蓝新能源股份有限公司研制出的污水及地表水单宽流道式换热器和疏导管式换热设备,或将取代传统的燃煤供热。 污水及地表水单宽流道式换热器和疏导管式换热设备的传热系数高于150...	青岛科创蓝新能源股份有限公司holdsData_logoWord	科创蓝	科创蓝新能源股份有限公司研制出的污水及地表水单宽流道式换热器和疏
电力扶贫光耀中原——国网河南省电力公司助推全省脱贫攻坚纪实	国网河南省电力公司holdsData_logoWord	国网河南	国网河南省电力公司助推全省脱贫攻坚😎
云南网讯(通讯员杨爱梅)10月24日,在庄严的国歌声中,中国共产党云南电网有限责任公司德宏供电局第一次代表大会隆重召开。 德宏供电局党委书记、局长刘正雷作了题为落实从严治党责任发挥核心引领作用奋力谱写德宏供电局高质量发展新篇章的...	云南电网有限责任公司holdsData_logoWord	供电	德宏供电局第一次代表大会隆重召开。, 德宏供电局党委书记, 局长刘正
广东华锋新能源科技股份有限公司                  (独立董事 周乔) 各位股东及股东代表:	广东华锋新能源科技股份有限公司directorsData_title	董事	董事周乔) , 各位股东及股东代表:
深圳市拓日新能源科技股份有限公司(以下简称“公司”)第四届董事会第十七次会议于2017年9月28日在深圳市南山区侨香路香年广场A栋803会议室以现场与通讯方式召开,会议通知于2017年9月21日以书面及电话方式通知全体董事、监事和高级管理...	深圳市拓日新能源科技股份有限公司directorsData_title	董事	董事会第十七次会议于2017年9月28日在深圳市南山区侨香路香年广场a栋
郑州宇通客车股份有限公司关于独立董事公开征集投票权的公告	郑州宇通客车股份有限公司directorsData_title	董事	董事公开征集投票权的公告😎
【招聘】国网河南省电力公司计划招聘330人!报名方式看这里!	国网河南省电力公司holdsData_logoWord	国网河南	国网河南省电力公司计划招聘330人! 报名方式看这里! 😎😎😎😎
早报讯 刚宣布要进军超级电动跑车领域的比亚迪股份有限公司(比亚迪,002594.SZ;01211.HK)13日晚间公告称,创办人之一的夏佐全减持600万股A股,占比亚迪总股本的0.26%,套现金额达2.3334亿元。	比亚迪股份有限公司logoWord	比亚迪	比亚迪股份有限公司(比亚迪, 002594. sz; 01211. hk) 13日晚间公告
1、交易标的:中润油新能源股份有限公司(以下简称“标的公司”或“中 润油”)股权。 2、交易事项:本公司与标的公司控股股东中润环能和股东及实际控制人王 菊林签订《股份认购及增资协议》和《股份认购及增资补充协议》,认购中润油...	中润油新能源股份有限公司investRecordData_logoWord	中润油	中润环能和股东及实际控制人王, 菊林签订《股份认购及增资协议》和《
董明珠从银隆新能源股份有限公司股东中退出	银隆新能源股份有限公司shareholdersData_name	董明珠	董明珠从银隆新能源股份有限公司股东中退出😎
联晟公司作为江苏鼎胜新能源材料股份有限公司,杭州鼎福铝业有限公司、杭州五星铝业有限公司的铝箔毛料供应商,根据客户需求生产出相应规格的铝箔毛料,其中包括高精度铝箔毛料双/单零箔基材、空调箔坯料等,这些产品会运往合作公司进行后续轧制,...	江苏鼎胜新能源材料股份有限公司investRecordData_entName	杭州五星铝业有限公司	杭州鼎福铝业有限公司, 杭州五星铝业有限公司的铝箔毛料供应商, 根据
截至目前为止,望靖东已经在格力电器工作了将近18年,是担任重要职位12年的老将,在2019年1月的格力电器股东大会上,望靖东还被推选为格力电器非独立董事。公开资料显示,珠海格力电器股份有限公司(简称:格力电器)成立于1989年,1996年11月在深...	珠海格力电器股份有限公司holdsData_logoWord	格力电器	格力电器股份有限公司(简称: 格力电器) 成立于1989年, 1996年11月在深.
本公司及董事会全体成员保证信息披露内容的真实、准确和完整,没有虚假记载、误导性陈述或重大遗漏。 重要内容提示: ● 2021年4月26日,中国广核电力股份有限公司(以下简称“公司”、“本公司”)控股股东中国广核集团有限公司(以下简称“中...	中国广核集团有限公司directorsData_title	董事	董事会全体成员保证信息披露内容的真实, 准确和完整, 没有虚假记载,
本公司及董事会全体成员保证信息披露的内容真实、准确、完整,没有虚假记载、误导性陈述或重大遗漏。 一、股东大会审议通过利润分配情况 1、大族激光科技产业集团股份有限公司(以下简称“公司”)2020年年度权益分派方案已获2021年4月28日召开...	大族激光科技产业集团股份有限公司holdsData_logoWord	大族激光	大族激光科技产业集团股份有限公司(以下简称公司) 2020年年度权益
很高兴参加山东力诺瑞特新能源有限公司国家住宅产业化基地授牌仪式,首先我代表建设部,对山东力诺瑞特新能源有限公司列入国家住宅产业化基地表示祝贺!借此机会,讲三点意见。 第一,充分认识创建国家住宅产业化基地的重要意义 ...	山东力诺瑞特新能源有限公司investRecordData_logoWord	力诺瑞特	力诺瑞特新能源有限公司国家住宅产业化基地授牌仪式, 首先我代表建设
[公告]金 飞达:南京奥特佳新能源科技有限公司审计报告及财务报表...	南京奥特佳新能源科技有限公司shareholdersData_logoWord	奥特佳	奥特佳新能源科技有限公司审计报告及财务报表. . .
王新奇 生前为商水县平店乡刘大庄村第一书记、国网河南省电力公司商水县供电公司发展建设部主管 徐林刚 国家开发银行河南省分行资深经理 湖北省 刘志耀 武汉市江夏区舒安街八秀村驻村工作队队长兼第一书记,舒安街党工委副书记(挂职)...	国网河南省电力公司logoWord	国网河	国网河南省电力公司商水县供电公司发展建设部主管, 徐林刚, 国家开发
温馨提醒:2014年广东年度经济风云榜颁奖典礼将于2015年1月11日22:15在广东广播电视台卫星频道播出,敬请关注! 附:2014广东年度经济风云榜十大风云企业名单 广东纽恩泰新能源科技发展有限公司 广州赛莱拉干细胞科技股份有限公司 广东新邦物流有...	广东纽恩泰新能源科技发展有限公司logoWord	纽恩泰	纽恩泰新能源科技发展有限公司, 广州赛莱拉干细胞科技股份有限公司,
股票代码:600617 900913 股票简称:国新能源 国新B股 编号:2016-016 山西省国新能源股份有限公司关于全资 子公司山西天然气有限公司与关联方 签订采购合同暨关联交易的公告 本公司董事会及全体董事保证本公告内容不存在任何虚假记载,误导性...	山西省国新能源股份有限公司directorsData_title	董事	董事会及全体董事保证本公告内容不存在任何虚假记载, 误导性. . .
湖南高创新能源有限公司副总经理夏亮一行到访湖南省可再生能源学会	湖南高创新能源有限公司directorsData_title	副总经理	经理夏亮一行到访湖南省可再生能源学会😎😎
长城汽车:长城汽车股份有限公司关于2020年限制性股票与股票期权激励计划首次授予限制性股票第一期解锁暨上市公告	长城汽车股份有限公司investRecordData_logoWord	长城汽车	长城汽车股份有限公司关于2020年限制性股票与股票期权激励计划首次授予
仁怀中电环保发电有限公司招聘公告 仁怀中电环保发电有限公司于2014年7月注册成立,注册资金为2亿元人民币,是中电国际新能源控股有限公司全资子公司。项目地址位于贵州省仁怀市,主要开展遵义市及仁怀市生活垃圾焚烧发电项目建设及运营,项目总投...	中电国际新能源控股有限公司holdsData_logoWord	中电环保	中电环保发电有限公司招聘公告, 仁怀中电环保发电有限公司于2014年7月
法定代表人为董明珠，注册资本5000万人民币。经营范围包括许可项目：第三类医疗器械经营；第二类医疗器械生产；第三类医疗器械生产；消毒器械生产；消毒器械销售等。天眼查App股东信息显示，该公司由珠海格力电器股份有限公司100%持股。	珠海格力电器股份有限公司legalPerson	董明珠	董明珠, 注册资本5000万人民币。经营范围包括许可项目：第三类医疗器械
2017年4月26日,由第三代半导体产业技术创新战略联盟主办,北京华商三优新能源科技有限公司、泰科天润半导体科技(北京)有限公司承办的“碳化硅新型充电桩示范工程启动暨技术与应用研讨会”在北京格兰云天国际酒店成功召开。会上,正式启动了我国首...	北京华商三优新能源科技有限公司logoWord	华商三优	华商三优新能源科技有限公司, 泰科天润半导体科技(北京) 有限公司承
2018年11月13日，已经更名为“银隆新能源股份有限公司”的珠海银隆通过官微发出《致银隆新能源股份有限公司各股东的函》，称银隆原董事长魏银仓、原总裁孙国华涉嫌通过关联交易侵占公司利益，涉及金额超过10亿元，目前公司已经向珠海市中级...	银隆新能源股份有限公司directorsData_title	董事长	董事长魏银仓, 原总裁孙国华涉嫌通过关联交易侵占公司利益, 涉及金额
【东风公司领导班子成员调整:陈昊任副总经理、党委常委】12月29日,东风汽车集团有限公司对外发布消息称,陈昊任东风汽车集团有限公司副总经理、党委常委。当日,东风公司召开领导班子(扩大)会。受中组部委托,东风公司董事长、党委书记竺延风宣布...	东风汽车集团有限公司directorsData_name	竺延风	竺延风宣布. . . 😎
全国人大代表、湖南科力远新能源股份有限公司董事长钟发平简历	湖南科力远新能源股份有限公司shareholdersData_name	钟发平	钟发平简历😎😎😎
原标题:20延长01 : 陕西延长石油(集团)有限责任公司公司债券2020年跟踪评级报告经营带来一定不利影响。2. 公司 债务负担较重,短期债务占比上升。 2019 年,公 司有息债务规模继续增长,若将可 续期债券计入公司债务,公司债务负担较重且...	陕西延长石油(集团)有限责任公司holdsData_logoWord	石油	石油(集团) 有限责任公司公司债券2020年跟踪评级报告经营带来一定不利
王友友 青海嘉恒汽车销售有限公司售后维修车间中级机修技师 宋建鹏 青海中利光纤技术有限公司助理工程师 孙啟宗 阳光能源(青海)有限公司原料、后道车间职工 王珑 青海绿草地新能源科技有限公司董事长、工程师 陈顺水 青海时代新能源科技...	青海绿草地新能源科技有限公司logoWord	绿草地	绿草地新能源科技有限公司董事长, 工程师, 陈顺水, 青海时代新能源科
大众汽车会不会太过自信? 创维集团“造车”?只是一场改名游戏 4月27日,开沃新能源汽车集团对外发布“创维汽车”品牌,开沃新能源汽车集团股份有限公司董事长、创维创始人黄宏生表示,“未来十年,创维会进入全球电动车领域第一阵营。”当天...	开沃新能源汽车集团股份有限公司directorsData_title	董事长	董事长, 创维创始人黄宏生表示, 未来十年, 创维会进入全球电动车领
日前,网通社从上海联合产权交易所获悉,一汽吉林汽车有限公司增资项目落定,山东宝雅新能源汽车股份有限公司投资15亿元,获得一汽吉林70.5%的股权。 一汽吉林此前在上海产权交易所挂牌交易,为募集15亿元资金拟转让70%股权。在多家投资者竞标中...	山东宝雅新能源汽车股份有限公司investRecordData_logoWord	一汽吉林	一汽吉林汽车有限公司增资项目落定, 山东宝雅新能源汽车股份有限公司
的《中国广核集团有限公司董事长和 董事发生变动的公告》,根据公司股东决议,聘任杨长利担任公司 董 事长,贺禹不再担任公 司董事长、董事 ; 聘任李定成、马力、徐海和担任公司 董事,沙鸣、高名湘不再担任公司董 事。截至...	中国广核集团有限公司directorsData_title	董事	董事长和, 董事发生变动的公告》, 根据公司股东决议, 聘任杨长利担任
湖南红太阳:2月4日,湖南省发改委公示了湖南红太阳新能源科技有限公司300MW光伏组件大尺寸高功率生产线系统集成项目备案信息。备案信息显示,湖南红太阳将投资12000万元在湖南省长沙市天心区新开铺路105号新建一条300MW光伏组件大尺寸高功率...	湖南红太阳新能源科技有限公司logoWord	红太阳	红太阳新能源科技有限公司300mw光伏组件大尺寸高功率生产线系统集成项
随后,郑州市政府与国网河南省电力公司签署“十四五”电网发展合作框架协议。 国网河南省电力公司总经理、党委副书记王刚,市领导侯红、牛卫国、吴福民、史占勇、陈宏伟、杨东方等参加活动。	国网河南省电力公司logoWord	国网河	国网河南省电力公司总经理, 党委副书记王刚, 市领导侯红, 牛卫国, 吴
据悉,深圳威迈斯新能源股份有限公司是一家聚焦新能源汽车核心零部件开发的高新技术企业,主要业务领域包括汽车、通信、医疗、电梯,其中新能源汽车业务占比85%以上,国内主流的主机厂如上汽乘用车、上海通用、广汽、吉利、奇瑞、长安、理想、小...	深圳威迈斯新能源股份有限公司holdsData_logoWord	威迈斯	威迈斯新能源股份有限公司是一家聚焦新能源汽车核心零部件开发的高新
孙宏兵任云南电网有限责任公司董事、总会计师。 江北任云南电网有限责任公司董事、副总经理、党委委员。 徐尤峰 任云南电网有限责任公司副总经理,免去其云南电网有限责任公司昆明供电局局长、党委副书记、委员职务。	云南电网有限责任公司holdsData_logoWord	供电	供电局局长, 党委副书记, 委员职务。
浙江正泰新能源开发有限公司作为中国光伏行业协会副理事长单位受邀出席。9日下午，由工信部、国家能源局等六部委主办的智能光伏产业发展交流会召开，正泰新能源总裁陆川受邀出席并作为智能光伏试点示范企业分享经验及成果。在正泰集团“一云两...	浙江正泰新能源开发有限公司legalPerson	陆川	陆川受邀出席并作为智能光伏试点示范企业分享经验及成果。在正泰集团
股票代码:600617 900913 股票简称:国新能源 国新 B 股 编号:2017-008 山西省国新能源股份有限公司 关于下属公司为山西煤层气(天然气)集输有限公司 提供担保的公告 本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述...	山西省国新能源股份有限公司logoWord	国新能源	国新能源股份有限公司, 关于下属公司为山西煤层气(天然气) 集输有限
股票代码:600617 900913 股票简称:国新能源国新B股编号:2016-043 山西省国新能源股份有限公司关于全资子公司山西天然气有限公司 为山西临县国新燃气有限公司提供担保的公告 本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性...	山西省国新能源股份有限公司holdsData_entName	山西天然气有限公司	山西天然气有限公司, 为山西临县国新燃气有限公司提供担保的公告, 本
南方网讯:4月27日下午,由广东省信用协会主办的诚信建设万里行信用大讲堂走进中国五百强企业——比亚迪股份有限公司。协会常务副会长兼秘书长张红丽,比亚迪股份有限公司轨道业务大湾区总监李江涛,广东汀大生物科技有限公司董事长何志明、广东汇佳...	比亚迪股份有限公司directorsData_title	董事长	董事长何志明, 广东汇佳. . . 😎
「简讯」中国广核集团有限公司取消发行17中广核SCP001 同花顺财经讯　中国广核集团有限公司称，鉴于近期市场的变化，本公司拟取消本期超短期融资券发行，调整后的发行安排另行公告。本次取消发行债券名称为17中广核SCP001。来源: 同花顺金融...	中国广核集团有限公司holdsData_logoWord	中广核	中广核scp001。来源: , 同花顺金融. . .
；2019年增选为中国汽车工程学会会士；曾任武汉9502客车厂助理工程师，北京理工大学讲师、副教授，现任广东华锋新能源科技股份有限公司董事长兼总经理，广东北理华创新能源汽车技术有限公司董事长，北京理工华创电动车技术有限公司董事长，...	广东华锋新能源科技股份有限公司directorsData_title	董事	董事长兼总经理, 广东北理华创新能源汽车技术有限公司董事长, 北京理
广东华锋新能源科技股份有限公司(以下简称“公司”)第四届董事会第二十六次会议于2018年12月9日以书面、电话、电子邮件等形式发出通知,并于2018年12月19日以通讯表决方式召开。本次会议应参加董事12名,实际参加董事12名。会议由董事长...	广东华锋新能源科技股份有限公司directorsData_title	董事长	董事长. . .
中国广核集团有限公司党委书记、董事长贺禹:全面建设世界一流清洁...	中国广核集团有限公司directorsData_title	董事长	董事长贺禹: 全面建设世界一流清洁. . . 😎
证券代码:300116 股票简称:保力新公告编号:2020-145 保力新能源科技股份有限公司 关于对外投资设立三门峡百姓新能源汽车投资合伙企业(有限合 伙)的公告 本公司及董事会全体成员保证公告内容真实、准确和完整,没有虚假性记载、误 ...	保力新能源科技股份有限公司holdsData_logoWord	保力新	保力新能源科技股份有限公司, 关于对外投资设立三门峡百姓新能源汽车
[2017]46号),湖南科力远新能源股份有限公司全资子公司湖南科霸汽车动力电池有限责任公司的“年产5.18亿安时车用动力电池产业化项目——节能与新能源汽车动力电池智能工厂”项目获得额度为1200万元的智能制造综合标准化与新模式应用补助项目...	湖南科力远新能源股份有限公司investRecordData_logoWord	科力远	科霸汽车动力电池有限责任公司的年产5.18亿安时车用动力电池产业
东风汽车集团有限公司总经理李绍烛:助推武汉汽车产业转型升级	东风汽车集团有限公司directorsData_name	李绍烛	李绍烛: 助推武汉汽车产业转型升级😎
近日,康佳集团股份有限公司(下称“本公司”)与滁州皖东农村商业银行城中支行(简称“皖东商业银行城中支行”)签署了《保证合同》。根据合同约定,本公司为皖东商业银行城中支行与本公司全资子公司安徽康佳同创电器有限公司(下称“康佳同创...	康佳集团股份有限公司logoWord	康佳	康佳集团股份有限公司(下称本公司) 与滁州皖东农村商业银行城中
潍柴动力：潍柴动力股份有限公司独立董事关于公司是否存在同业竞争和避免同业竞争措施的有效性的独立意见 【来源：中国证监会】声明：转载此文是出于传递更多信息之目的。若有来源标注错误或侵犯了您的合法权益，请作者持权属证明与本网联系，...	潍柴动力股份有限公司investRecordData_logoWord	潍柴动力	潍柴动力股份有限公司独立董事关于公司是否存在同业竞争和避免同业竞
中国经济周刊-经济网讯 天眼查APP显示，近日，珠海格力电器股份有限公司新增多项专利信息，其中包括“驱动制动装置及具有其的汽车”，“电源控制电路及电动汽车”，二者的公开日期均为2020年9月1日，专利类型均为实用新型。其中，“电源控制...	珠海格力电器股份有限公司logoWord	格力电器	格力电器股份有限公司新增多项专利信息, 其中包括驱动制动装置及具
12月26日上午,由东风延锋武汉、十堰两家公司组建而成新的东风延锋汽车饰件系统有限公司在武汉隆重举行揭牌仪式。武汉市委常委、武汉开发区工委书记胡洪春到场表示祝贺,东风汽车有限公司执行副总裁周先鹏、党委书记赵书良;东风有限副总裁、东风...	东风汽车有限公司investRecordData_logoWord	东风汽车	汽车饰件系统有限公司在武汉隆重举行揭牌仪式。武汉市委常委, 武汉开
本公司及董事会全体成员保证信息披露的内容真实、准确、完整,没有虚假记载、误导性陈述或重大遗漏。 潍柴动力股份有限公司(下称“公司”或“潍柴动力”)2021年第一次临时董事会会议(下称“本次会议”)通知于2021年2月22日以专人送达或...	潍柴动力股份有限公司investRecordData_logoWord	潍柴动力	潍柴动力股份有限公司(下称公司或潍柴动力) 2021年第一次临时
本公司于3月11日与中国银行南京江宁经济开发区支行签署了担保协议,为全资子公司南京奥特佳新能源科技有限公司(以下简称南京奥特佳)向该行申请8000万元贷款提供最高额保证担保额度,担保期限自2021年3月11日至2022年3月10日,担保方式为连带...	南京奥特佳新能源科技有限公司logoWord	奥特佳	奥特佳新能源科技有限公司(以下简称南京奥特佳) 向该行申请8000万元贷
最终C标段由原平市远方商贸有限公司竞买成功,成交数量5000吨,成交价格570元/吨。 请山西沁新能源集团股份有限公司和原平市远方商贸有限公司,按照《中国太原煤炭交易中心有限公司关于山西沁新能源集团…	山西沁新能源集团股份有限公司logoWord	沁新能源	沁新能源集团股份有限公司和原平市远方商贸有限公司, 按照《中国太原
近日,公司副总经理张利一行赴青岛科创蓝新能源股份有限公司进行洽谈交流。青岛科创蓝新能源股份有限公司董事长迟芳等人出席了会谈。 会谈中,双方就组建魏县清洁能源供热项目SPV公司进行了协商,决定分别成立协调小组,制定联系机制,明确责任分工和...	青岛科创蓝新能源股份有限公司holdsData_logoWord	科创蓝	科创蓝新能源股份有限公司董事长迟芳等人出席了会谈。, 会谈中, 双方
如果未按本判决指定的期间的履行给付金钱义务,应当依照《中华人民共和国民事诉讼法》第二百五十三条规定,加倍支付迟延期间的债务利息。 案件受理费213430元,财产保全费5000元,由被告保定天威英利新能源有限公司负担。	保定天威英利新能源有限公司shareholdersData_logoWord	天威	天威英利新能源有限公司负担。
3月18日,中国光伏行业协会第三次会员大会&第三届理事会第一次会议在安徽合肥顺利召开。会议通过投票,选举产生协会第三届理事长、副理事长、秘书长等。浙江正泰新能源开发有限公司董事长兼总裁陆川等16位企事业单位代表当选中国光伏行业协...	浙江正泰新能源开发有限公司legalPerson	陆川	陆川等16位企事业单位代表当选中国光伏行业协. . .
公开资料显示，乔阳曾任东风汽车公司财务会计部部长助理、副部长，东风汽车公司计划财务部副部长兼东风汽车公司副总会计师，东风汽车有限公司财务会计总部总部长、党委书记等职务。冯长军曾在中国兵器装备集团公司担任财务与审计部预算处副处长...	东风汽车有限公司logoWord	汽车	汽车有限公司财务会计总部总部长, 党委书记等职务。冯长军曾在中国兵
4月26日,中信国安信息产业股份有限公司发布公告,确认一项资产出售已经完成。 据悉,在2020年7月,中信国安董事会通过议案决定向荣盛控股股份有限公司转让参股公司荣盛盟固利新能源科技有限公司22.61%股权。 该项转让价格以荣盛盟固利截至2020...	荣盛盟固利新能源科技有限公司shareholdersData_subRate	1%	22.61% 股权。, 该项转让价格以荣盛盟固利截至2020. . .
签订《关于苏州捷力新能源材料有限公司之股权转让框架协议》的公告 本公司及全体董事保证本公告内容真实、准确和完整,没有虚假记载、 误导性陈述或者重大遗漏。 重要提示: 1、本次云南恩捷新材料股份有限公司(以下简称“公司”或“云南恩...	苏州捷力新能源材料有限公司directorsData_title	董事	董事保证本公告内容真实, 准确和完整, 没有虚假记载, , 误导性陈述或
中国三峡新能源(集团)股份有限公司创立大会、第一届董事会第一次会议、第一届监事会第一次会议周三在北京召开。经全体发起人中国长江三峡集团有限公司、都城伟业集团有限公司、中国水利水电建设工程咨询有限公司、三峡资本控股有限责任公司、...	中国三峡新能源(集团)股份有限公司shareholdersData_name	中国水利水电建设工程咨询有限公司	中国长江三峡集团有限公司, 都城伟业集团有限公司, 中国水利水电建设
6月23日晚间,特变电工(sh600089)发布公告称,为加快光伏资源的开发,公司控股公司特变电工新疆新能源股份有限公司设立了全资公司交口县光煜光伏发电有限责任公司,并以交口光煜公司为主体投资建设交口300MW光伏平价项目。	特变电工新疆新能源股份有限公司logoWord	特变电工	特变电工新疆新能源股份有限公司设立了全资公司交口县光煜光伏发电有
国网湖南省电力有限公司关于供应商不良行为处理情况的通报(2021年5月) 国网河北省电力有限公司关于供应商不良行为处理情况的通报(2021年5月) 国网四川省电力公司关于供应商不良行为处理情况的通报(2021年5月) ...	国网河北省电力有限公司investRecordData_logoWord	国网河	国网河北省电力有限公司关于供应商不良行为处理情况的通报(2021年5月
口述:长城汽车股份有限公司董事长 魏建军 新媒体编辑:胸怀天下 长城汽车董事长魏建军:做产品,要学会“优生优育”.mp3来自中外管理00:0008:41 《中外管理》曾经介绍过我们长城做“冷门”产品的经验。的确,正是抓住了大行业中的小市场,长...	长城汽车股份有限公司investRecordData_logoWord	长城汽车	长城汽车股份有限公司董事长, 魏建军, 新媒体编辑: 胸怀天下, 长城汽
从东风汽车有限公司官微获悉,4月29日,东风汽车有限公司宣布公司管理层人事调整,以进一步强化东风有限领导团队,推进东风有限事业计划的实施。日产汽车公司特殊项目企业副总裁山口武先生将担任东风汽车有限公司副总裁、东风日产乘用车公司总经理,...	东风汽车有限公司logoWord	汽车	汽车有限公司副总裁, 东风日产乘用车公司总经理, . . . 😎😎😎😎😎😎
国电电力内蒙古新能源开发有限公司成立于2009年12月，现有正式员工121人，公司全面负责国电电力在内蒙古地区风电、太阳能等新能源项目的开发、建设及生产运营。国电电力内蒙古新能源开发有限公司不断完善领导体系，统筹开展文明诚信企业创建工作...	国电电力内蒙古新能源开发有限公司logoWord	国电电	国电电力内蒙古新能源开发有限公司成立于2009年12月, 现有正式员工121人
12月21日,申能股份发布公告称,公司全资子公司申能新能源(青海)有限公司(以下简称“申能青海”)受让特变电工新疆新能源股份有限公司(以下简称“特变新疆”)拥有100%股权的六个风电和光伏电站项目,总装机容量为17.95万千瓦。其中风电4....	特变电工新疆新能源股份有限公司logoWord	特变电工	特变电工新疆新能源股份有限公司(以下简称特变新疆) 拥有100% 股
8月9日，贵阳市委副书记、市长，贵安新区党工委副书记、管委会主任陈晏陪同珠海格力电器股份有限公司董事长董明珠一行在贵阳考察，强调要深化合作交流、携手共赢发展，助力贵阳贵安构建经济体量大能级城市。贵阳市委常委、常务副市长徐昊，市...	珠海格力电器股份有限公司legalPerson	董明珠	董明珠一行在贵阳考察😎
日前,中核山东能源贵州六枝特区大用现代农业光伏发电项目组件设备国内公开招标中标候选人公示,湖南红太阳新能源科技有限公司以1.44元/瓦的单价中标,组件规格为单晶405W。 根据招标公告,贵州六枝特区大用现代农业光伏电站位于贵州省六枝特区关...	湖南红太阳新能源科技有限公司logoWord	红太阳	红太阳新能源科技有限公司以1.44元/瓦的单价中标, 组件规格为单晶
山西省国新能源股份有限公司 关于选举职工监事的公告 本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏,并对其内容的真实性、准确性和完整性承担个别及连带责任。 根据《公司法》及《公司章程》等有关规定...	山西省国新能源股份有限公司directorsData_title	董事	董事会及全体董事保证本公告内容不存在任何虚假记载, 误导性陈述或者
